customer_id,recency,frequency,monetary,cluster,segment
RM-197501,48,6,553,0,Loyal Customers
RM-197502,210,3,2363,2,At-Risk
RM-197503,17,9,1448,0,Loyal Customers
RM-197504,300,1,26,2,At-Risk
RM-93751,10,4,293,2,At-Risk
RM-93752,885,3,208,1,At-Risk
RM-96751,37,1,198,2,At-Risk
RM-96752,107,1,201,2,At-Risk
RM-96753,142,6,1175,0,Loyal Customers
RM-97501,1191,1,34,1,At-Risk
RM-97502,41,6,762,0,Loyal Customers
RO-197801,122,10,4425,3,Champions
RO-197802,301,7,516,0,Loyal Customers
RO-197803,190,5,699,2,At-Risk
RO-197804,36,7,2595,0,Loyal Customers
RO-97801,5,7,783,0,Loyal Customers
RO-97802,1006,2,465,1,At-Risk
RP-192701,8,11,2223,0,Loyal Customers
RP-192702,266,6,546,2,At-Risk
RP-192703,301,5,74,2,At-Risk
RP-192704,497,4,192,1,At-Risk
RP-193901,16,7,3429,3,Champions
RP-193902,96,6,1051,0,Loyal Customers
RP-193903,34,9,1576,0,Loyal Customers
RP-193904,34,12,1248,0,Loyal Customers
RP-198551,22,5,2176,0,Loyal Customers
RP-198552,307,9,1488,0,Loyal Customers
RP-198553,423,5,879,2,At-Risk
RP-198554,29,8,1067,0,Loyal Customers
RP-92701,1130,2,117,1,At-Risk
RP-92702,287,4,424,2,At-Risk
RP-93901,271,5,3097,0,Loyal Customers
RP-93902,517,2,596,1,At-Risk
RP-98551,463,2,78,1,At-Risk
RP-98552,401,4,750,2,At-Risk
RR-193151,63,10,3350,3,Champions
RR-193152,182,5,1020,2,At-Risk
RR-193153,392,4,1001,2,At-Risk
RR-193154,20,2,527,2,At-Risk
RR-195251,328,6,1385,0,Loyal Customers
RR-195252,13,6,1103,0,Loyal Customers
RR-195253,1,9,1074,0,Loyal Customers
RR-195254,171,6,663,2,At-Risk
RR-93151,825,1,27,1,At-Risk
RR-93152,233,3,136,2,At-Risk
RR-95251,570,2,389,1,At-Risk
RR-95252,90,5,373,2,At-Risk
RS-194201,100,7,1137,0,Loyal Customers
RS-194202,100,9,3131,3,Champions
RS-194203,484,7,1072,0,Loyal Customers
RS-194204,77,5,1197,2,At-Risk
RS-197651,168,5,1349,2,At-Risk
RS-197652,44,4,2476,0,Loyal Customers
RS-197653,160,8,1733,0,Loyal Customers
RS-197654,37,8,2321,0,Loyal Customers
RS-198701,191,4,606,2,At-Risk
RS-198702,386,7,1178,0,Loyal Customers
RS-198703,78,7,2222,0,Loyal Customers
RS-198704,20,2,15,2,At-Risk
RS-94201,34,5,254,2,At-Risk
RS-94202,849,1,12,1,At-Risk
RS-94203,1177,1,19,1,At-Risk
RS-97651,146,4,916,2,At-Risk
RS-97652,124,2,290,2,At-Risk
RS-98701,21,4,382,2,At-Risk
RS-98702,324,4,323,2,At-Risk
RW-195401,43,8,4438,3,Champions
RW-195402,148,7,1750,0,Loyal Customers
RW-195403,44,3,999,2,At-Risk
RW-195404,121,7,4673,3,Champions
RW-196301,322,4,356,2,At-Risk
RW-196302,252,5,976,2,At-Risk
RW-196303,78,8,932,0,Loyal Customers
RW-196304,90,9,2242,0,Loyal Customers
RW-196901,237,8,3003,3,Champions
RW-196902,54,6,912,0,Loyal Customers
RW-196903,16,6,1089,0,Loyal Customers
RW-196904,80,5,344,2,At-Risk
RW-95401,27,4,856,2,At-Risk
RW-95402,1206,3,498,1,At-Risk
RW-96301,1154,1,59,1,At-Risk
RW-96302,400,1,14,2,At-Risk
RW-96901,1205,2,32,1,At-Risk
RW-96902,99,6,566,2,At-Risk
SA-108301,50,5,270,2,At-Risk
SA-108302,1192,1,55,1,At-Risk
SA-108303,11,4,308,2,At-Risk
SA-208301,216,9,1763,0,Loyal Customers
SA-208302,169,3,1187,2,At-Risk
SA-208303,169,8,1903,0,Loyal Customers
SA-208304,64,10,3231,3,Champions
SB-101701,344,2,37,2,At-Risk
SB-101702,27,3,200,2,At-Risk
SB-101851,79,5,433,2,At-Risk
SB-101852,1100,2,50,1,At-Risk
SB-102901,192,5,282,2,At-Risk
SB-201701,34,7,1884,0,Loyal Customers
SB-201702,3,3,804,2,At-Risk
SB-201703,629,2,68,1,At-Risk
SB-201704,202,3,444,2,At-Risk
SB-201851,75,3,742,2,At-Risk
SB-201852,136,13,3904,3,Champions
SB-201853,125,9,1853,0,Loyal Customers
SB-201854,189,6,1034,0,Loyal Customers
SB-202901,169,5,3302,3,Champions
SB-202902,42,3,4518,3,Champions
SB-202903,97,7,526,0,Loyal Customers
SB-202904,48,7,4765,3,Champions
SC-100201,265,1,48,2,At-Risk
SC-100202,408,3,110,2,At-Risk
SC-100501,346,3,186,2,At-Risk
SC-100502,43,4,222,2,At-Risk
SC-100951,226,4,261,2,At-Risk
SC-100952,612,3,75,1,At-Risk
SC-102301,195,2,111,2,At-Risk
SC-102302,1400,1,1619,1,At-Risk
SC-102601,146,1,374,2,At-Risk
SC-102602,142,6,334,2,At-Risk
SC-103051,428,5,181,2,At-Risk
SC-103052,17,2,93,2,At-Risk
SC-103801,276,2,236,2,At-Risk
SC-103802,605,2,99,1,At-Risk
SC-104401,414,3,243,2,At-Risk
SC-104402,93,1,195,2,At-Risk
SC-105751,374,2,126,2,At-Risk
SC-106801,506,2,137,1,At-Risk
SC-106802,190,2,1579,2,At-Risk
SC-106951,175,3,302,2,At-Risk
SC-106952,427,1,103,2,At-Risk
SC-107251,322,3,611,2,At-Risk
SC-107252,92,4,786,2,At-Risk
SC-107701,831,1,27,1,At-Risk
SC-107702,642,1,55,1,At-Risk
SC-107703,185,5,1289,2,At-Risk
SC-108001,360,1,57,2,At-Risk
SC-108002,841,1,27,1,At-Risk
SC-108451,552,1,30,1,At-Risk
SC-108452,54,3,754,2,At-Risk
SC-200201,91,12,2478,0,Loyal Customers
SC-200202,9,7,721,0,Loyal Customers
SC-200203,56,10,993,0,Loyal Customers
SC-200204,782,5,979,1,At-Risk
SC-200501,100,9,1096,0,Loyal Customers
SC-200502,112,5,911,2,At-Risk
SC-200503,509,7,1161,0,Loyal Customers
SC-200504,41,9,2989,3,Champions
SC-200951,213,6,2283,0,Loyal Customers
SC-200952,98,9,3987,3,Champions
SC-200953,76,4,635,2,At-Risk
SC-200954,350,9,2090,0,Loyal Customers
SC-202301,30,10,829,0,Loyal Customers
SC-202302,17,8,1785,0,Loyal Customers
SC-202303,652,3,625,1,At-Risk
SC-202304,150,4,218,2,At-Risk
SC-202601,64,9,1379,0,Loyal Customers
SC-202602,745,3,629,1,At-Risk
SC-202603,1,6,887,0,Loyal Customers
SC-202604,188,8,861,0,Loyal Customers
SC-203051,87,6,7606,3,Champions
SC-203052,64,9,1370,0,Loyal Customers
SC-203053,498,4,141,1,At-Risk
SC-203054,30,7,3567,3,Champions
SC-203801,64,12,3095,3,Champions
SC-203802,87,9,1091,0,Loyal Customers
SC-203803,210,7,498,0,Loyal Customers
SC-203804,31,9,3051,3,Champions
SC-204401,204,7,296,0,Loyal Customers
SC-204402,126,3,578,2,At-Risk
SC-204403,10,8,711,0,Loyal Customers
SC-204404,37,7,1568,0,Loyal Customers
SC-205751,119,9,996,0,Loyal Customers
SC-205752,79,9,1035,0,Loyal Customers
SC-205753,28,10,2415,0,Loyal Customers
SC-205754,93,5,863,2,At-Risk
SC-206801,80,9,3085,3,Champions
SC-206802,22,9,1119,0,Loyal Customers
SC-206803,36,7,1133,0,Loyal Customers
SC-206804,127,6,1050,0,Loyal Customers
SC-206951,90,12,8661,3,Champions
SC-206952,503,6,3506,3,Champions
SC-206953,10,7,2339,0,Loyal Customers
SC-206954,90,10,1792,0,Loyal Customers
SC-207251,100,2,61,2,At-Risk
SC-207252,13,10,1473,0,Loyal Customers
SC-207253,8,7,1654,0,Loyal Customers
SC-207254,188,11,2227,0,Loyal Customers
SC-207701,197,10,2304,0,Loyal Customers
SC-207702,104,6,1045,0,Loyal Customers
SC-207703,41,9,1397,0,Loyal Customers
SC-207704,42,7,1687,0,Loyal Customers
SC-208001,204,6,2734,0,Loyal Customers
SC-208002,31,10,2093,0,Loyal Customers
SC-208003,203,4,311,2,At-Risk
SC-208004,31,4,118,2,At-Risk
SC-208451,45,5,2071,0,Loyal Customers
SC-208452,37,5,3251,3,Champions
SC-208453,9,12,1834,0,Loyal Customers
SC-208454,132,2,37,2,At-Risk
SD-104851,41,5,620,2,At-Risk
SD-104852,407,3,43,2,At-Risk
SD-204851,19,9,1287,0,Loyal Customers
SD-204852,16,10,2396,0,Loyal Customers
SD-204853,128,4,499,2,At-Risk
SD-204854,201,9,4641,3,Champions
SE-101101,926,1,18,1,At-Risk
SE-101102,79,2,22,2,At-Risk
SE-201101,344,7,1161,0,Loyal Customers
SE-201102,35,11,2863,3,Champions
SE-201103,156,7,2419,0,Loyal Customers
SE-201104,10,11,2247,0,Loyal Customers
SF-100651,230,4,394,2,At-Risk
SF-100652,406,4,1196,2,At-Risk
SF-102001,142,5,461,2,At-Risk
SF-102002,659,3,1132,1,At-Risk
SF-109651,579,3,486,1,At-Risk
SF-109652,181,3,88,2,At-Risk
SF-200651,59,5,1432,2,At-Risk
SF-200652,664,6,670,1,At-Risk
SF-200653,63,3,842,2,At-Risk
SF-200654,60,7,319,0,Loyal Customers
SF-202001,430,8,1124,0,Loyal Customers
SF-202002,6,6,2737,0,Loyal Customers
SF-202003,115,5,119,2,At-Risk
SF-202004,60,9,3150,3,Champions
SF-209651,79,3,799,2,At-Risk
SF-209652,90,3,350,2,At-Risk
SF-209653,257,2,1237,2,At-Risk
SF-209654,49,9,1724,0,Loyal Customers
SG-100801,780,2,59,1,At-Risk
SG-100802,644,1,56,1,At-Risk
SG-100803,370,3,235,2,At-Risk
SG-104701,419,1,423,2,At-Risk
SG-104702,129,2,78,2,At-Risk
SG-106051,437,3,141,2,At-Risk
SG-106052,234,3,1683,2,At-Risk
SG-108901,401,3,85,2,At-Risk
SG-108902,666,3,541,1,At-Risk
SG-200801,37,6,1228,0,Loyal Customers
SG-200802,69,3,379,2,At-Risk
SG-200803,4,5,314,2,At-Risk
SG-200804,9,3,849,2,At-Risk
SG-204701,321,6,2902,0,Loyal Customers
SG-204702,92,6,772,0,Loyal Customers
SG-204703,91,8,1383,0,Loyal Customers
SG-204704,184,8,1441,0,Loyal Customers
SG-206051,84,10,1681,0,Loyal Customers
SG-206052,171,7,925,0,Loyal Customers
SG-206053,76,9,2741,0,Loyal Customers
SG-206054,109,6,1280,0,Loyal Customers
SG-208901,153,8,4235,3,Champions
SG-208902,48,5,1167,2,At-Risk
SG-208903,17,6,460,2,At-Risk
SG-208904,227,3,38,2,At-Risk
SH-103951,64,2,10,2,At-Risk
SH-103952,192,1,14,2,At-Risk
SH-103953,803,1,10,1,At-Risk
SH-106351,159,4,251,2,At-Risk
SH-199751,26,7,1809,0,Loyal Customers
SH-199752,104,4,1390,2,At-Risk
SH-199753,145,5,623,2,At-Risk
SH-199754,30,13,1214,0,Loyal Customers
SH-203951,136,10,746,0,Loyal Customers
SH-203952,131,8,1879,0,Loyal Customers
SH-203953,40,5,1981,0,Loyal Customers
SH-203954,24,10,1658,0,Loyal Customers
SH-206351,133,6,1380,0,Loyal Customers
SH-206352,31,8,1739,0,Loyal Customers
SH-206353,33,9,730,0,Loyal Customers
SH-206354,766,2,2096,1,At-Risk
SH-99751,65,2,476,2,At-Risk
SH-99752,107,6,1393,0,Loyal Customers
SJ-101251,393,2,1050,2,At-Risk
SJ-101252,512,1,12,1,At-Risk
SJ-101253,295,6,1219,0,Loyal Customers
SJ-102151,338,2,61,2,At-Risk
SJ-102152,937,1,22,1,At-Risk
SJ-102153,57,6,510,2,At-Risk
SJ-105001,275,3,454,2,At-Risk
SJ-201251,140,4,335,2,At-Risk
SJ-201252,33,9,2649,0,Loyal Customers
SJ-201253,210,5,535,2,At-Risk
SJ-201254,96,12,1112,0,Loyal Customers
SJ-202151,188,9,1144,0,Loyal Customers
SJ-202152,29,8,1381,0,Loyal Customers
SJ-202153,83,9,1298,0,Loyal Customers
SJ-202154,30,6,1023,0,Loyal Customers
SJ-205001,176,8,1189,0,Loyal Customers
SJ-205002,579,7,826,1,At-Risk
SJ-205003,408,6,1199,2,At-Risk
SJ-205004,254,5,551,2,At-Risk
SK-199901,139,4,1436,2,At-Risk
SK-199902,38,4,1881,2,At-Risk
SK-199903,118,8,514,0,Loyal Customers
SK-199904,9,3,759,2,At-Risk
SK-99901,353,3,306,2,At-Risk
SK-99902,31,4,154,2,At-Risk
SL-101551,167,7,279,0,Loyal Customers
SL-101552,756,1,28,1,At-Risk
SL-101553,167,6,98,2,At-Risk
SL-201551,113,5,710,2,At-Risk
SL-201552,30,9,2617,0,Loyal Customers
SL-201553,68,11,2535,0,Loyal Customers
SL-201554,71,7,1551,0,Loyal Customers
SM-100051,105,3,152,2,At-Risk
SM-100052,118,5,710,2,At-Risk
SM-103201,77,4,2663,0,Loyal Customers
SM-103202,157,3,44,2,At-Risk
SM-109051,133,4,449,2,At-Risk
SM-109052,983,1,26,1,At-Risk
SM-109501,126,2,57,2,At-Risk
SM-109502,105,7,426,0,Loyal Customers
SM-200051,148,6,527,2,At-Risk
SM-200052,232,7,2224,0,Loyal Customers
SM-200053,240,5,1299,2,At-Risk
SM-200054,422,4,71,2,At-Risk
SM-203201,22,4,993,2,At-Risk
SM-203202,55,7,2841,0,Loyal Customers
SM-203203,534,5,1470,1,At-Risk
SM-203204,80,5,23282,3,Champions
SM-209051,38,7,2504,0,Loyal Customers
SM-209052,252,7,1880,0,Loyal Customers
SM-209053,374,2,175,2,At-Risk
SM-209054,607,1,225,1,At-Risk
SM-209501,34,4,397,2,At-Risk
SM-209502,122,6,858,0,Loyal Customers
SM-209503,79,7,1488,0,Loyal Customers
SM-209504,26,12,2328,0,Loyal Customers
SN-105601,381,2,88,2,At-Risk
SN-105602,1413,1,277,1,At-Risk
SN-105603,14,3,268,2,At-Risk
SN-107101,253,2,192,2,At-Risk
SN-107102,377,2,97,2,At-Risk
SN-205601,84,6,1108,0,Loyal Customers
SN-205602,72,6,1261,0,Loyal Customers
SN-205603,76,7,1423,0,Loyal Customers
SN-205604,112,6,940,0,Loyal Customers
SN-207101,805,4,2909,1,At-Risk
SN-207102,127,6,1461,0,Loyal Customers
SN-207103,45,7,613,0,Loyal Customers
SN-207104,80,7,1593,0,Loyal Customers
SO-103351,1217,1,35,1,At-Risk
SO-103352,401,3,221,2,At-Risk
SO-203351,191,7,4841,3,Champions
SO-203352,416,6,2358,0,Loyal Customers
SO-203353,65,8,1507,0,Loyal Customers
SO-203354,30,6,1209,0,Loyal Customers
SP-105451,19,4,419,2,At-Risk
SP-106201,140,2,77,2,At-Risk
SP-106202,304,3,215,2,At-Risk
SP-106501,398,3,336,2,At-Risk
SP-106502,170,3,342,2,At-Risk
SP-108601,399,2,438,2,At-Risk
SP-109201,212,2,85,2,At-Risk
SP-109202,108,2,127,2,At-Risk
SP-205451,57,6,1793,0,Loyal Customers
SP-205452,28,3,1034,2,At-Risk
SP-205453,17,5,1097,2,At-Risk
SP-205454,328,6,1094,2,At-Risk
SP-206201,6,8,1571,0,Loyal Customers
SP-206202,58,7,2710,0,Loyal Customers
SP-206203,42,7,725,0,Loyal Customers
SP-206204,48,9,977,0,Loyal Customers
SP-206501,28,6,4106,3,Champions
SP-206502,21,3,1419,2,At-Risk
SP-206503,57,6,1892,0,Loyal Customers
SP-206504,387,9,839,0,Loyal Customers
SP-208601,55,2,246,2,At-Risk
SP-208602,97,6,463,2,At-Risk
SP-208603,206,8,768,0,Loyal Customers
SP-208604,80,10,1451,0,Loyal Customers
SP-209201,393,4,554,2,At-Risk
SP-209202,307,12,7283,3,Champions
SP-209203,7,6,301,2,At-Risk
SP-209204,71,6,1607,0,Loyal Customers
SR-104251,314,3,112,2,At-Risk
SR-104252,45,1,47,2,At-Risk
SR-104253,48,1,52,2,At-Risk
SR-107401,97,2,56,2,At-Risk
SR-107402,22,2,330,2,At-Risk
SR-204251,126,5,1370,2,At-Risk
SR-204252,106,6,3167,3,Champions
SR-204253,35,3,686,2,At-Risk
SR-204254,9,5,3170,0,Loyal Customers
SR-207401,94,9,2875,0,Loyal Customers
SR-207402,24,8,2279,0,Loyal Customers
SR-207403,124,8,1592,0,Loyal Customers
SR-207404,197,8,3965,3,Champions
SS-101401,30,3,164,2,At-Risk
SS-101402,181,1,7,2,At-Risk
SS-101403,342,3,1268,2,At-Risk
SS-104101,400,2,120,2,At-Risk
SS-104102,375,1,13,2,At-Risk
SS-104103,27,7,273,0,Loyal Customers
SS-105151,778,1,43,1,At-Risk
SS-105152,675,2,51,1,At-Risk
SS-105901,29,2,53,2,At-Risk
SS-105902,1238,1,29,1,At-Risk
SS-108751,251,2,484,2,At-Risk
SS-108752,864,2,67,1,At-Risk
SS-201401,72,11,4753,3,Champions
SS-201402,132,5,4829,3,Champions
SS-201403,87,8,1753,0,Loyal Customers
SS-201404,16,8,299,0,Loyal Customers
SS-204101,397,6,1103,2,At-Risk
SS-204102,371,5,3699,3,Champions
SS-204103,34,10,1890,0,Loyal Customers
SS-204104,111,6,1831,0,Loyal Customers
SS-205151,106,5,2070,0,Loyal Customers
SS-205152,1,6,2761,0,Loyal Customers
SS-205153,106,5,804,2,At-Risk
SS-205154,492,3,222,1,At-Risk
SS-205901,6,10,754,0,Loyal Customers
SS-205902,150,5,2347,0,Loyal Customers
SS-205903,393,5,2348,0,Loyal Customers
SS-205904,433,6,384,2,At-Risk
SS-208751,93,6,1509,0,Loyal Customers
SS-208752,15,5,481,2,At-Risk
SS-208753,166,5,968,2,At-Risk
SS-208754,121,5,227,2,At-Risk
ST-105301,96,4,227,2,At-Risk
ST-105302,127,2,111,2,At-Risk
ST-205301,34,5,4134,3,Champions
ST-205302,7,10,761,0,Loyal Customers
ST-205303,134,10,4203,3,Champions
ST-205304,126,7,279,0,Loyal Customers
SU-106651,49,3,1650,2,At-Risk
SU-106652,174,3,209,2,At-Risk
SU-206651,5,5,601,2,At-Risk
SU-206652,72,5,657,2,At-Risk
SU-206653,35,6,426,2,At-Risk
SU-206654,21,7,554,0,Loyal Customers
SV-103651,864,1,23,1,At-Risk
SV-103652,184,4,139,2,At-Risk
SV-107851,22,3,800,2,At-Risk
SV-107852,30,4,137,2,At-Risk
SV-108151,118,2,748,2,At-Risk
SV-108152,9,1,111,2,At-Risk
SV-108153,253,6,432,2,At-Risk
SV-109351,828,2,110,1,At-Risk
SV-109352,12,1,311,2,At-Risk
SV-203651,88,11,2455,0,Loyal Customers
SV-203652,182,3,1380,2,At-Risk
SV-203653,191,7,1018,0,Loyal Customers
SV-203654,102,10,2449,0,Loyal Customers
SV-207851,92,7,1219,0,Loyal Customers
SV-207852,86,6,1880,0,Loyal Customers
SV-207853,23,5,748,2,At-Risk
SV-207854,321,9,1718,0,Loyal Customers
SV-208151,69,7,5877,3,Champions
SV-208152,42,4,494,2,At-Risk
SV-208153,35,9,1127,0,Loyal Customers
SV-208154,77,4,174,2,At-Risk
SV-209351,17,10,5579,3,Champions
SV-209352,1,5,923,2,At-Risk
SV-209353,227,5,1413,2,At-Risk
SV-209354,3,8,1554,0,Loyal Customers
SW-102451,23,2,249,2,At-Risk
SW-102452,239,2,64,2,At-Risk
SW-102751,50,1,52,2,At-Risk
SW-102752,85,1,27,2,At-Risk
SW-102753,59,3,228,2,At-Risk
SW-103501,101,4,279,2,At-Risk
SW-103502,107,5,391,2,At-Risk
SW-104551,517,5,306,1,At-Risk
SW-104552,8,4,575,2,At-Risk
SW-107551,44,3,297,2,At-Risk
SW-107552,71,1,80,2,At-Risk
SW-107553,55,3,174,2,At-Risk
SW-202451,119,6,3824,3,Champions
SW-202452,13,7,3120,3,Champions
SW-202453,34,6,1024,0,Loyal Customers
SW-202454,82,7,814,0,Loyal Customers
SW-202751,154,11,1539,0,Loyal Customers
SW-202752,93,5,1983,0,Loyal Customers
SW-202753,22,11,1361,0,Loyal Customers
SW-202754,31,6,1962,0,Loyal Customers
SW-203501,69,6,3765,3,Champions
SW-203502,13,8,1448,0,Loyal Customers
SW-203503,240,4,400,2,At-Risk
SW-203504,163,3,245,2,At-Risk
SW-204551,66,5,1618,0,Loyal Customers
SW-204552,8,8,953,0,Loyal Customers
SW-204553,185,2,195,2,At-Risk
SW-204554,163,7,2647,0,Loyal Customers
SW-207551,75,8,3919,3,Champions
SW-207552,16,9,1166,0,Loyal Customers
SW-207553,146,12,837,0,Loyal Customers
SW-207554,535,2,56,1,At-Risk
SZ-100351,957,1,392,1,At-Risk
SZ-100352,1191,3,197,1,At-Risk
SZ-200351,14,11,5455,3,Champions
SZ-200352,126,1,57,2,At-Risk
SZ-200353,101,14,2985,3,Champions
SZ-200354,36,11,1799,0,Loyal Customers
TA-113851,9,3,147,2,At-Risk
TA-113852,853,2,1052,1,At-Risk
TA-213851,19,6,5851,3,Champions
TA-213852,27,9,951,0,Loyal Customers
TA-213853,98,6,1191,0,Loyal Customers
TA-213854,70,4,487,2,At-Risk
TB-110551,857,1,193,1,At-Risk
TB-110552,325,2,536,2,At-Risk
TB-111751,217,1,86,2,At-Risk
TB-111752,377,3,192,2,At-Risk
TB-111901,392,2,228,2,At-Risk
TB-111902,115,2,627,2,At-Risk
TB-112501,2,5,856,2,At-Risk
TB-112502,9,10,2716,0,Loyal Customers
TB-112801,870,2,710,1,At-Risk
TB-112802,289,2,84,2,At-Risk
TB-112803,157,5,309,2,At-Risk
TB-113551,15,5,153,2,At-Risk
TB-113552,453,3,103,2,At-Risk
TB-114001,912,2,84,1,At-Risk
TB-114002,112,7,186,0,Loyal Customers
TB-115201,81,4,139,2,At-Risk
TB-115202,19,7,1278,0,Loyal Customers
TB-115951,297,1,38,2,At-Risk
TB-115952,163,3,539,2,At-Risk
TB-116251,954,2,41,1,At-Risk
TB-116252,399,3,655,2,At-Risk
TB-210551,78,8,2027,0,Loyal Customers
TB-210552,36,6,1246,0,Loyal Customers
TB-210553,320,10,1047,0,Loyal Customers
TB-210554,120,5,204,2,At-Risk
TB-211751,46,7,1010,0,Loyal Customers
TB-211752,86,6,705,0,Loyal Customers
TB-211753,40,10,2680,0,Loyal Customers
TB-211754,59,4,96,2,At-Risk
TB-211901,143,5,1102,2,At-Risk
TB-211902,542,4,584,1,At-Risk
TB-211903,99,4,432,2,At-Risk
TB-211904,50,4,816,2,At-Risk
TB-212501,3,4,415,2,At-Risk
TB-212502,8,9,2799,0,Loyal Customers
TB-212503,81,8,1820,0,Loyal Customers
TB-212504,350,7,132,2,At-Risk
TB-212801,218,4,473,2,At-Risk
TB-212802,356,4,453,2,At-Risk
TB-212803,58,12,3120,3,Champions
TB-212804,584,6,1487,1,At-Risk
TB-213551,241,3,445,2,At-Risk
TB-213552,215,2,792,2,At-Risk
TB-213553,55,10,655,0,Loyal Customers
TB-213554,147,5,242,2,At-Risk
TB-214001,26,7,3425,3,Champions
TB-214002,582,3,837,1,At-Risk
TB-214003,210,9,558,0,Loyal Customers
TB-214004,203,7,7206,3,Champions
TB-215201,84,12,2784,3,Champions
TB-215202,113,8,1740,0,Loyal Customers
TB-215203,31,5,1142,2,At-Risk
TB-215204,108,9,3963,3,Champions
TB-215951,50,9,704,0,Loyal Customers
TB-215952,433,5,930,2,At-Risk
TB-215953,29,7,2506,0,Loyal Customers
TB-215954,286,5,1203,2,At-Risk
TB-216251,42,10,2919,3,Champions
TB-216252,243,6,2013,0,Loyal Customers
TB-216253,73,6,1309,0,Loyal Customers
TB-216254,31,9,1660,0,Loyal Customers
TC-109801,337,2,83,2,At-Risk
TC-109802,48,6,647,0,Loyal Customers
TC-111451,149,3,417,2,At-Risk
TC-111452,13,7,526,0,Loyal Customers
TC-112951,13,3,140,2,At-Risk
TC-112952,499,1,11,1,At-Risk
TC-112953,367,1,6,2,At-Risk
TC-114751,205,2,96,2,At-Risk
TC-114752,728,1,178,1,At-Risk
TC-114753,409,6,443,2,At-Risk
TC-115351,491,3,534,1,At-Risk
TC-115352,371,1,8,2,At-Risk
TC-209801,28,7,1738,0,Loyal Customers
TC-209802,128,7,698,0,Loyal Customers
TC-209803,143,9,2175,0,Loyal Customers
TC-209804,400,5,152,2,At-Risk
TC-211451,12,11,4046,3,Champions
TC-211452,51,4,178,2,At-Risk
TC-211453,57,9,1044,0,Loyal Customers
TC-211454,107,1,82,2,At-Risk
TC-212951,147,6,823,0,Loyal Customers
TC-212952,63,10,5313,3,Champions
TC-212953,30,5,267,2,At-Risk
TC-212954,28,8,1544,0,Loyal Customers
TC-214751,64,9,1968,0,Loyal Customers
TC-214752,2,4,475,2,At-Risk
TC-214753,10,7,619,0,Loyal Customers
TC-214754,154,9,879,0,Loyal Customers
TC-215351,49,7,992,0,Loyal Customers
TC-215352,206,5,1763,0,Loyal Customers
TC-215353,1,11,2452,0,Loyal Customers
TC-215354,5,7,610,0,Loyal Customers
TD-109951,461,1,117,1,At-Risk
TD-109952,181,1,41,2,At-Risk
TD-109953,302,1,308,2,At-Risk
TD-209951,21,6,653,0,Loyal Customers
TD-209952,281,6,344,2,At-Risk
TD-209953,1,4,655,2,At-Risk
TD-209954,38,9,1184,0,Loyal Customers
TG-113101,161,1,16,2,At-Risk
TG-113102,1272,1,128,1,At-Risk
TG-113103,268,1,42,2,At-Risk
TG-116401,224,3,469,2,At-Risk
TG-116402,31,1,457,2,At-Risk
TG-116403,41,5,2300,0,Loyal Customers
TG-213101,15,9,1408,0,Loyal Customers
TG-213102,212,11,1153,0,Loyal Customers
TG-213103,42,7,1124,0,Loyal Customers
TG-213104,338,5,1309,2,At-Risk
TG-216401,43,9,2225,0,Loyal Customers
TG-216402,6,10,4904,3,Champions
TG-216403,27,10,2917,3,Champions
TG-216404,115,4,510,2,At-Risk
TH-111001,254,1,25,2,At-Risk
TH-111002,416,3,141,2,At-Risk
TH-111151,120,4,1761,2,At-Risk
TH-111152,197,1,44,2,At-Risk
TH-111153,254,1,65,2,At-Risk
TH-112351,231,4,770,2,At-Risk
TH-112352,380,6,559,2,At-Risk
TH-115501,390,3,143,2,At-Risk
TH-115502,463,1,93,1,At-Risk
TH-115503,1269,1,11,1,At-Risk
TH-211001,7,9,1897,0,Loyal Customers
TH-211002,55,8,1612,0,Loyal Customers
TH-211003,90,5,489,2,At-Risk
TH-211004,345,5,1784,2,At-Risk
TH-211151,224,8,1718,0,Loyal Customers
TH-211152,108,2,288,2,At-Risk
TH-211153,44,11,1015,0,Loyal Customers
TH-211154,59,4,1227,2,At-Risk
TH-212351,195,5,783,2,At-Risk
TH-212352,9,8,1859,0,Loyal Customers
TH-212353,471,5,2445,0,Loyal Customers
TH-212354,118,8,856,0,Loyal Customers
TH-215501,455,5,2306,0,Loyal Customers
TH-215502,76,4,252,2,At-Risk
TH-215503,6,10,2887,3,Champions
TH-215504,73,7,2849,0,Loyal Customers
TM-110101,591,2,61,1,At-Risk
TM-110102,243,1,4,2,At-Risk
TM-114901,171,2,58,2,At-Risk
TM-114902,56,6,649,0,Loyal Customers
TM-210101,140,6,413,2,At-Risk
TM-210102,65,10,2520,0,Loyal Customers
TM-210103,96,3,982,2,At-Risk
TM-210104,104,8,640,0,Loyal Customers
TM-214901,98,10,3709,3,Champions
TM-214902,59,9,911,0,Loyal Customers
TM-214903,41,5,1346,2,At-Risk
TM-214904,131,3,551,2,At-Risk
TN-110401,55,2,96,2,At-Risk
TN-210401,23,7,1097,0,Loyal Customers
TN-210402,128,7,713,0,Loyal Customers
TN-210403,188,8,781,0,Loyal Customers
TN-210404,91,7,2692,0,Loyal Customers
TP-111301,202,3,127,2,At-Risk
TP-111302,140,3,503,2,At-Risk
TP-114151,642,3,223,1,At-Risk
TP-114152,1402,1,12,1,At-Risk
TP-115651,104,2,141,2,At-Risk
TP-115652,687,3,573,1,At-Risk
TP-211301,3,10,3160,3,Champions
